headword,pos,CEFR,vocab_id,label
orator,noun,B2,VOC_orator_B2,orator
orbit,noun,B1,VOC_orbit_B1,orbit
orchestra,noun,B1,VOC_orchestra_B1,orchestra
orchestral,adjective,B2,VOC_orchestral_B2,orchestral
orchid,noun,B2,VOC_orchid_B2,orchid
order,noun,A1,VOC_order_A1,order
order,verb,A2,VOC_order_A2,order
orderly,adjective,B1,VOC_orderly_B1,orderly
ordinary,adjective,B1,VOC_ordinary_B1,ordinary
organ,noun,B1,VOC_organ_B1,organ
organic,adjective,B1,VOC_organic_B1,organic
organism,noun,B1,VOC_organism_B1,organism
organization,noun,B1,VOC_organizationorganisa_B1,organization/organisation
organize,verb,A2,VOC_organizeorganise_A2,organize/organise
organized,adjective,A2,VOC_organizedorganised_A2,organized/organised
organizer,noun,B2,VOC_organizerorganiser_B2,organizer/organiser
origin,noun,B1,VOC_origin_B1,origin
original,adjective,A2,VOC_original_A2,original
original,noun,B2,VOC_original_B2,original
originality,noun,B2,VOC_originality_B2,originality
originally,adverb,B2,VOC_originally_B2,originally
originate,verb,B2,VOC_originate_B2,originate
ornament,noun,B2,VOC_ornament_B2,ornament
orphan,noun,A2,VOC_orphan_A2,orphan
other,determiner,A1,VOC_other_A1,other
other,pronoun,A2,VOC_other_A2,other
otherwise,adverb,B1,VOC_otherwise_B1,otherwise
ought to,modal auxiliary,B1,VOC_oughtto_B1,ought to
ounce,noun,B2,VOC_ounce_B2,ounce
our,determiner,A1,VOC_our_A1,our
ours,pronoun,A1,VOC_ours_A1,ours
ourselves,pronoun,A2,VOC_ourselves_A2,ourselves
out,adverb,A1,VOC_out_A1,out
out of,preposition,A2,VOC_outof_A2,out of
outback,noun,B2,VOC_outback_B2,outback
outbreak,noun,B2,VOC_outbreak_B2,outbreak
outcome,noun,B2,VOC_outcome_B2,outcome
outdistance,verb,B2,VOC_outdistance_B2,outdistance
outdo,verb,B2,VOC_outdo_B2,outdo
outdoor,adjective,B1,VOC_outdoor_B1,outdoor
outdoors,adverb,B1,VOC_outdoors_B1,outdoors
outer,adjective,B1,VOC_outer_B1,outer
outfit,noun,B2,VOC_outfit_B2,outfit
outgrow,verb,B2,VOC_outgrow_B2,outgrow
outing,noun,B2,VOC_outing_B2,outing
outlaw,noun,B1,VOC_outlaw_B1,outlaw
outlet,noun,B2,VOC_outlet_B2,outlet
outline,noun,B2,VOC_outline_B2,outline
outline,verb,B1,VOC_outline_B1,outline
outlive,verb,B2,VOC_outlive_B2,outlive
outlook,noun,B2,VOC_outlook_B2,outlook
outofdate,adjective,B1,VOC_outofdate_B1,out-of-date
outpatient,noun,B2,VOC_outpatient_B2,outpatient
output,noun,B2,VOC_output_B2,output
outrage,noun,B2,VOC_outrage_B2,outrage
outrageous,adjective,B2,VOC_outrageous_B2,outrageous
outshine,verb,B2,VOC_outshine_B2,outshine
outside,adjective,B2,VOC_outside_B2,outside
outside,adverb,A1,VOC_outside_A1,outside
outside,noun,B2,VOC_outside_B2,outside
outside,preposition,A2,VOC_outside_A2,outside
outsider,noun,B2,VOC_outsider_B2,outsider
outskirts,noun,B2,VOC_outskirts_B2,outskirts
outstanding,adjective,B1,VOC_outstanding_B1,outstanding
outward,adjective,B1,VOC_outward_B1,outward
outwardly,adverb,B2,VOC_outwardly_B2,outwardly
outweigh,verb,B1,VOC_outweigh_B1,outweigh
oval,adjective,B2,VOC_oval_B2,oval
oven,noun,A2,VOC_oven_A2,oven
over,adverb,A2,VOC_over_A2,over
over,preposition,A1,VOC_over_A1,over
overall,adjective,B2,VOC_overall_B2,overall
overall,adverb,B2,VOC_overall_B2,overall
overboard,adverb,B2,VOC_overboard_B2,overboard
overbook,verb,B2,VOC_overbook_B2,overbook
overcoat,noun,B2,VOC_overcoat_B2,overcoat
overcome,verb,B1,VOC_overcome_B1,overcome
overemphasize,verb,B2,VOC_overemphasizeoveremp_B2,overemphasize/overemphasise
overestimate,verb,B2,VOC_overestimate_B2,overestimate
overhear,verb,B2,VOC_overhear_B2,overhear
overjoyed,adjective,B1,VOC_overjoyed_B1,overjoyed
overlap,noun,B2,VOC_overlap_B2,overlap
overlook,verb,B2,VOC_overlook_B2,overlook
overly,adverb,B2,VOC_overly_B2,overly
overnight,adjective,B1,VOC_overnight_B1,overnight
overnight,adverb,B1,VOC_overnight_B1,overnight
overseas,adjective,B2,VOC_overseas_B2,overseas
overseas,adverb,A2,VOC_overseas_A2,overseas
overshadow,verb,B2,VOC_overshadow_B2,overshadow
oversize,adjective,B2,VOC_oversize_B2,oversize
overstep,verb,B2,VOC_overstep_B2,overstep
overtake,verb,B2,VOC_overtake_B2,overtake
overthrow,verb,B2,VOC_overthrow_B2,overthrow
overtime,adverb,B2,VOC_overtime_B2,overtime
overtime,noun,B2,VOC_overtime_B2,overtime
overturn,verb,B2,VOC_overturn_B2,overturn
overweight,adjective,A2,VOC_overweight_A2,overweight
overwhelm,verb,B1,VOC_overwhelm_B1,overwhelm
overwhelming,adjective,B1,VOC_overwhelming_B1,overwhelming
overwork,noun,B1,VOC_overwork_B1,overwork
ow,noun,B2,VOC_ow_B2,ow
owe,verb,B1,VOC_owe_B1,owe
owing,adjective,B1,VOC_owing_B1,owing
owing to,preposition,B2,VOC_owingto_B2,owing to
owl,noun,B2,VOC_owl_B2,owl
own,adjective,A1,VOC_own_A1,own
own,pronoun,A2,VOC_own_A2,own
own,verb,B1,VOC_own_B1,own
owner,noun,A1,VOC_owner_A1,owner
ox,noun,B2,VOC_ox_B2,ox
oxygen,noun,B1,VOC_oxygen_B1,oxygen
ozone,noun,B2,VOC_ozone_B2,ozone
pm,adverb,A1,VOC_pmPMpmPM_A1,p.m./P.M./pm/PM
pa,noun,B2,VOC_pa_B2,pa
pace,noun,B1,VOC_pace_B1,pace
pacific,adjective,A2,VOC_pacific_A2,pacific
pack,noun,A2,VOC_pack_A2,pack
pack,verb,A2,VOC_pack_A2,pack
package,noun,B1,VOC_package_B1,package
packed,adjective,B2,VOC_packed_B2,packed
packet,noun,B2,VOC_packet_B2,packet
packing,noun,B1,VOC_packing_B1,packing
pad,noun,B2,VOC_pad_B2,pad
paddle,noun,B1,VOC_paddle_B1,paddle
page,noun,A1,VOC_page_A1,page
paid,adjective,B1,VOC_paid_B1,paid
pain,noun,B1,VOC_pain_B1,pain
painful,adjective,B1,VOC_painful_B1,painful
paint,noun,A1,VOC_paint_A1,paint
paint,verb,A1,VOC_paint_A1,paint
paintbrush,noun,B2,VOC_paintbrush_B2,paintbrush
painter,noun,A2,VOC_painter_A2,painter
painting,noun,A1,VOC_painting_A1,painting
pair,noun,A1,VOC_pair_A1,pair
pajamas,noun,B2,VOC_pajamaspyjamas_B2,pajamas/pyjamas
pal,noun,A2,VOC_pal_A2,pal
palace,noun,A1,VOC_palace_A1,palace
pale,adjective,B1,VOC_pale_B1,pale
pallet,noun,B2,VOC_pallet_B2,pallet
palm,noun,B1,VOC_palm_B1,palm
pan,noun,A2,VOC_pan_A2,pan
pancake,noun,B2,VOC_pancake_B2,pancake
pandemic,adjective,B2,VOC_pandemic_B2,pandemic
panel,noun,B2,VOC_panel_B2,panel
panic,noun,A2,VOC_panic_A2,panic
panic,verb,B2,VOC_panic_B2,panic
pants,noun,A1,VOC_pants_A1,pants
papaya,noun,B2,VOC_papaya_B2,papaya
paper,noun,A1,VOC_paper_A1,paper
paperless,adjective,B2,VOC_paperless_B2,paperless
paperwork,noun,B2,VOC_paperwork_B2,paperwork
parachute,noun,B1,VOC_parachute_B1,parachute
parade,noun,B2,VOC_parade_B2,parade
paradise,noun,B1,VOC_paradise_B1,paradise
paradox,noun,B2,VOC_paradox_B2,paradox
paragraph,noun,A1,VOC_paragraph_A1,paragraph
paralysis,noun,B2,VOC_paralysis_B2,paralysis
paralyze,verb,B1,VOC_paralyzeparalyse_B1,paralyze/paralyse
paramedic,adjective,B2,VOC_paramedic_B2,paramedic
paratrooper,noun,B2,VOC_paratrooper_B2,paratrooper
parcel,noun,B1,VOC_parcel_B1,parcel
pardon,noun,A1,VOC_pardon_A1,pardon
pardon,verb,B1,VOC_pardon_B1,pardon
parent,noun,A1,VOC_parent_A1,parent
parental,adjective,B1,VOC_parental_B1,parental
park,noun,A1,VOC_park_A1,park
park,verb,A2,VOC_park_A2,park
parking,noun,B1,VOC_parking_B1,parking
parliament,noun,B2,VOC_parliament_B2,parliament
parrot,noun,B1,VOC_parrot_B1,parrot
part,noun,A2,VOC_part_A2,part
part,verb,B2,VOC_part_B2,part
partial,adjective,B1,VOC_partial_B1,partial
participant,noun,B1,VOC_participant_B1,participant
participate,verb,B1,VOC_participate_B1,participate
participation,noun,B2,VOC_participation_B2,participation
participle,noun,B1,VOC_participle_B1,participle
particle,noun,B2,VOC_particle_B2,particle
particular,adjective,B2,VOC_particular_B2,particular
particularly,adverb,B1,VOC_particularly_B1,particularly
partisan,noun,B2,VOC_partisan_B2,partisan
partly,adverb,A2,VOC_partly_A2,partly
partner,noun,A1,VOC_partner_A1,partner
partnership,noun,B2,VOC_partnership_B2,partnership
parttime,adjective,B1,VOC_parttime_B1,part-time
parttime,adverb,B1,VOC_parttime_B1,part-time
party,noun,A1,VOC_party_A1,party
pass,noun,A2,VOC_pass_A2,pass
pass,verb,A2,VOC_pass_A2,pass
passage,noun,A2,VOC_passage_A2,passage
passenger,noun,A2,VOC_passenger_A2,passenger
passion,noun,B1,VOC_passion_B1,passion
passionate,adjective,B2,VOC_passionate_B2,passionate
passionately,adverb,B2,VOC_passionately_B2,passionately
passive,adjective,B1,VOC_passive_B1,passive
passport,noun,B1,VOC_passport_B1,passport
password,noun,B1,VOC_password_B1,password
past,adjective,B1,VOC_past_B1,past
past,adverb,A1,VOC_past_A1,past
past,preposition,A1,VOC_past_A1,past
pasta,noun,A2,VOC_pasta_A2,pasta
pastor,noun,B2,VOC_pastor_B2,pastor
pastoral,adjective,B2,VOC_pastoral_B2,pastoral
patch,noun,B2,VOC_patch_B2,patch
path,noun,A2,VOC_path_A2,path
patience,noun,B1,VOC_patience_B1,patience
patient,adjective,B1,VOC_patient_B1,patient
patient,noun,A2,VOC_patient_A2,patient
patiently,adverb,B2,VOC_patiently_B2,patiently
patriot,noun,B2,VOC_patriot_B2,patriot
patriotic,adjective,B2,VOC_patriotic_B2,patriotic
patriotism,noun,B2,VOC_patriotism_B2,patriotism
patrol,noun,B1,VOC_patrol_B1,patrol
patron,noun,B2,VOC_patron_B2,patron
pattern,noun,B1,VOC_pattern_B1,pattern
pause,noun,B1,VOC_pause_B1,pause
pause,verb,B1,VOC_pause_B1,pause
pave,verb,B2,VOC_pave_B2,pave
pavement,noun,B2,VOC_pavement_B2,pavement
paw,noun,B2,VOC_paw_B2,paw
pawnbroker,noun,B2,VOC_pawnbroker_B2,pawnbroker
pawnshop,noun,B2,VOC_pawnshop_B2,pawnshop
pay,noun,A1,VOC_pay_A1,pay
pay,verb,A1,VOC_pay_A1,pay
payment,noun,B2,VOC_payment_B2,payment
pc,noun,A2,VOC_PC_A2,PC
pea,noun,A2,VOC_pea_A2,pea
peace,noun,A1,VOC_peace_A1,peace
peaceful,adjective,A2,VOC_peaceful_A2,peaceful
peacefully,adverb,B2,VOC_peacefully_B2,peacefully
peach,noun,B2,VOC_peach_B2,peach
peak,noun,B2,VOC_peak_B2,peak
peanut,noun,B1,VOC_peanut_B1,peanut
pear,noun,A2,VOC_pear_A2,pear
pearl,noun,B2,VOC_pearl_B2,pearl
pebble,noun,B2,VOC_pebble_B2,pebble
peculiar,adjective,B1,VOC_peculiar_B1,peculiar
pedal,noun,B2,VOC_pedal_B2,pedal
pedantic,adjective,B2,VOC_pedantic_B2,pedantic
pedestrian,noun,B2,VOC_pedestrian_B2,pedestrian
pee,verb,B2,VOC_pee_B2,pee
peel,noun,B2,VOC_peel_B2,peel
peel,verb,B2,VOC_peel_B2,peel
peep,noun,B2,VOC_peep_B2,peep
peer,noun,B2,VOC_peer_B2,peer
peg,noun,B2,VOC_peg_B2,peg
pen,noun,A1,VOC_pen_A1,pen
penalize,verb,B2,VOC_penalizepenalise_B2,penalize/penalise
penalty,noun,B2,VOC_penalty_B2,penalty
pence,noun,A2,VOC_pence_A2,pence
pencil,noun,A1,VOC_pencil_A1,pencil
penetrate,verb,B2,VOC_penetrate_B2,penetrate
penfriend,noun,A2,VOC_penfriendpenfriend_A2,penfriend/pen friend
penguin,noun,B2,VOC_penguin_B2,penguin
penicillin,noun,B2,VOC_penicillin_B2,penicillin
penniless,adjective,B1,VOC_penniless_B1,penniless
penny,noun,B1,VOC_penny_B1,penny
pension,noun,B2,VOC_pension_B2,pension
pentagon,noun,B2,VOC_pentagon_B2,pentagon
people,noun,A1,VOC_people_A1,people
pepper,noun,A2,VOC_pepper_A2,pepper
per,preposition,B1,VOC_per_B1,per
perceive,verb,B2,VOC_perceive_B2,perceive
percent,noun,B1,VOC_percentpercent_B1,percent/per cent
percentage,noun,B2,VOC_percentage_B2,percentage
perception,noun,B2,VOC_perception_B2,perception
perfect,adjective,A2,VOC_perfect_A2,perfect
perfectly,adverb,A2,VOC_perfectly_A2,perfectly
perform,verb,A2,VOC_perform_A2,perform
performance,noun,A2,VOC_performance_A2,performance
performer,noun,B1,VOC_performer_B1,performer
perfume,noun,A2,VOC_perfume_A2,perfume
perhaps,adverb,A2,VOC_perhaps_A2,perhaps
period,noun,A1,VOC_period_A1,period
permanence,noun,B2,VOC_permanence_B2,permanence
permanent,adjective,B1,VOC_permanent_B1,permanent
permanently,adverb,B1,VOC_permanently_B1,permanently
permeate,verb,B2,VOC_permeate_B2,permeate
permission,noun,A2,VOC_permission_A2,permission
permit,verb,B1,VOC_permit_B1,permit
perseverance,noun,B2,VOC_perseverance_B2,perseverance
persist,verb,B2,VOC_persist_B2,persist
persistence,noun,B2,VOC_persistence_B2,persistence
persistent,adjective,B2,VOC_persistent_B2,persistent
person,noun,A1,VOC_person_A1,person
personal,adjective,A1,VOC_personal_A1,personal
personality,noun,A2,VOC_personality_A2,personality
personally,adverb,B1,VOC_personally_B1,personally
personification,noun,B2,VOC_personification_B2,personification
personify,verb,B2,VOC_personify_B2,personify
personnel,noun,B2,VOC_personnel_B2,personnel
perspective,noun,B2,VOC_perspective_B2,perspective
perspiration,noun,B2,VOC_perspiration_B2,perspiration
persuade,verb,B1,VOC_persuade_B1,persuade
persuasion,noun,B2,VOC_persuasion_B2,persuasion
persuasive,adjective,B1,VOC_persuasive_B1,persuasive
pessimist,noun,B2,VOC_pessimist_B2,pessimist
pessimistic,adjective,B2,VOC_pessimistic_B2,pessimistic
pet,noun,A1,VOC_pet_A1,pet
petrified,adjective,B2,VOC_petrified_B2,petrified
petrol,noun,A2,VOC_petrol_A2,petrol
petrol station,noun,A2,VOC_petrolstation_A2,petrol station
petty,adjective,B2,VOC_petty_B2,petty
ph,noun,B2,VOC_pH_B2,pH
phantom,adjective,B1,VOC_phantom_B1,phantom
pharmacist,noun,B2,VOC_pharmacist_B2,pharmacist
pharmacy,noun,B1,VOC_pharmacy_B1,pharmacy
phase,noun,B2,VOC_phase_B2,phase
phenomenon,noun,B1,VOC_phenomenon_B1,phenomenon
philosopher,noun,B1,VOC_philosopher_B1,philosopher
philosophical,adjective,B2,VOC_philosophical_B2,philosophical
philosophy,noun,B1,VOC_philosophy_B1,philosophy
phoenix,noun,B1,VOC_phoenix_B1,phoenix
phone,noun,A1,VOC_phone_A1,phone
phone,verb,A1,VOC_phone_A1,phone
photo,noun,A1,VOC_photo_A1,photo
photocopy,noun,B1,VOC_photocopy_B1,photocopy
photograph,noun,A2,VOC_photograph_A2,photograph
photograph,verb,B2,VOC_photograph_B2,photograph
photographer,noun,A2,VOC_photographer_A2,photographer
photography,noun,A2,VOC_photography_A2,photography
phrasal verb,noun,B1,VOC_phrasalverb_B1,phrasal verb
phrase,noun,B1,VOC_phrase_B1,phrase
physical,adjective,A2,VOC_physical_A2,physical
physically,adverb,A2,VOC_physically_A2,physically
physician,noun,B2,VOC_physician_B2,physician
physics,noun,B1,VOC_physics_B1,physics
pi,noun,B2,VOC_pi_B2,pi
piano,noun,A1,VOC_piano_A1,piano
pick,noun,B1,VOC_pick_B1,pick
pick,verb,A1,VOC_pick_A1,pick
pickle,noun,B2,VOC_pickle_B2,pickle
picky,adjective,B2,VOC_picky_B2,picky
picnic,noun,A1,VOC_picnic_A1,picnic
picture,noun,A1,VOC_picture_A1,picture
picture,verb,B2,VOC_picture_B2,picture
picturesque,adjective,B2,VOC_picturesque_B2,picturesque
pie,noun,B1,VOC_pie_B1,pie
piece,noun,A1,VOC_piece_A1,piece
piety,noun,B1,VOC_piety_B1,piety
pig,noun,A1,VOC_pig_A1,pig
pile,noun,A2,VOC_pile_A2,pile
pilgrim,noun,A2,VOC_pilgrim_A2,pilgrim
pill,noun,A2,VOC_pill_A2,pill
pillow,noun,B1,VOC_pillow_B1,pillow
pillowcase,noun,B2,VOC_pillowcase_B2,pillowcase
pilot,noun,A2,VOC_pilot_A2,pilot
pin,noun,B2,VOC_pin_B2,pin
pin,verb,B1,VOC_pin_B1,pin
pine,noun,B2,VOC_pine_B2,pine
pineapple,noun,B1,VOC_pineapple_B1,pineapple
pink,adjective,A1,VOC_pink_A1,pink
pink,noun,A2,VOC_pink_A2,pink
pint,noun,B2,VOC_pint_B2,pint
pipe,noun,B1,VOC_pipe_B1,pipe
piracy,noun,B2,VOC_piracy_B2,piracy
pirate,noun,B2,VOC_pirate_B2,pirate
pit,noun,B1,VOC_pit_B1,pit
pitch,noun,B2,VOC_pitch_B2,pitch
pitch,verb,B2,VOC_pitch_B2,pitch
pity,noun,A2,VOC_pity_A2,pity
pizza,noun,A1,VOC_pizza_A1,pizza
place,noun,A1,VOC_place_A1,place
place,verb,B1,VOC_place_B1,place
plague,noun,B2,VOC_plague_B2,plague
plain,adjective,B1,VOC_plain_B1,plain
plan,noun,A1,VOC_plan_A1,plan
plan,verb,B1,VOC_plan_B1,plan
plane,noun,A1,VOC_plane_A1,plane
planet,noun,A2,VOC_planet_A2,planet
planning,noun,B2,VOC_planning_B2,planning
plant,noun,A2,VOC_plant_A2,plant
plant,verb,B1,VOC_plant_B1,plant
plastic,adjective,A2,VOC_plastic_A2,plastic
plastic,noun,B1,VOC_plastic_B1,plastic
plate,noun,A2,VOC_plate_A2,plate
platform,noun,B1,VOC_platform_B1,platform
play,noun,A1,VOC_play_A1,play
play,verb,A1,VOC_play_A1,play
player,noun,A1,VOC_player_A1,player
playful,adjective,A2,VOC_playful_A2,playful
playground,noun,A2,VOC_playground_A2,playground
playmate,noun,B2,VOC_playmate_B2,playmate
playwright,noun,B2,VOC_playwright_B2,playwright
plead,verb,B2,VOC_plead_B2,plead
pleasant,adjective,A2,VOC_pleasant_A2,pleasant
pleasantly,adverb,B1,VOC_pleasantly_B1,pleasantly
please,adverb,A1,VOC_please_A1,please
please,verb,B1,VOC_please_B1,please
pleased,adjective,A2,VOC_pleased_A2,pleased
pleasing,adjective,A2,VOC_pleasing_A2,pleasing
pleasure,noun,A1,VOC_pleasure_A1,pleasure
plenty,noun,A2,VOC_plenty_A2,plenty
plenty,pronoun,B1,VOC_plenty_B1,plenty
plot,noun,B2,VOC_plot_B2,plot
pluck,verb,B2,VOC_pluck_B2,pluck
plug,noun,B1,VOC_plug_B1,plug
plug,verb,B2,VOC_plug_B2,plug
plum,noun,B2,VOC_plum_B2,plum
plumber,noun,B2,VOC_plumber_B2,plumber
plural,noun,A2,VOC_plural_A2,plural
plus,conjunction,B1,VOC_plus_B1,plus
plus,noun,B2,VOC_plus_B2,plus
plus,preposition,A2,VOC_plus_A2,plus
pneumonia,noun,B2,VOC_pneumonia_B2,pneumonia
pocket,noun,A1,VOC_pocket_A1,pocket
pocket money,noun,B1,VOC_pocketmoney_B1,pocket money
poem,noun,A1,VOC_poem_A1,poem
poet,noun,B1,VOC_poet_B1,poet
poetry,noun,B1,VOC_poetry_B1,poetry
point,noun,A1,VOC_point_A1,point
point,verb,A2,VOC_point_A2,point
point of view,noun,B2,VOC_pointofview_B2,point of view
pointless,adjective,B2,VOC_pointless_B2,pointless
poison,noun,B1,VOC_poison_B1,poison
poison,verb,B2,VOC_poison_B2,poison
poisonous,adjective,B1,VOC_poisonous_B1,poisonous
polar bear,noun,B2,VOC_polarbear_B2,polar bear
pole,noun,B1,VOC_pole_B1,pole
police,noun,A2,VOC_police_A2,police
police officer,noun,A2,VOC_policeofficer_A2,police officer
police station,noun,A2,VOC_policestation_A2,police station
policeman,noun,A2,VOC_policeman_A2,policeman
policewoman,noun,A2,VOC_policewoman_A2,policewoman
policy,noun,B1,VOC_policy_B1,policy
polio,noun,B2,VOC_polio_B2,polio
polish,noun,B2,VOC_polish_B2,polish
polite,adjective,A2,VOC_polite_A2,polite
politely,adverb,B1,VOC_politely_B1,politely
politeness,noun,B2,VOC_politeness_B2,politeness
political,adjective,A2,VOC_political_A2,political
politically,adverb,B2,VOC_politically_B2,politically
politician,noun,B1,VOC_politician_B1,politician
politics,noun,B1,VOC_politics_B1,politics
polity,noun,B2,VOC_polity_B2,polity
pollutant,noun,B1,VOC_pollutant_B1,pollutant
pollute,verb,A2,VOC_pollute_A2,pollute
pollution,noun,A1,VOC_pollution_A1,pollution
polo,noun,B2,VOC_polo_B2,polo
pond,noun,B1,VOC_pond_B1,pond
ponder,verb,B2,VOC_ponder_B2,ponder
pool,noun,A1,VOC_pool_A1,pool
poor,adjective,A1,VOC_poor_A1,poor
pop,noun,A1,VOC_pop_A1,pop
pop,verb,B2,VOC_pop_B2,pop
popcorn,noun,B1,VOC_popcorn_B1,popcorn
popular,adjective,A2,VOC_popular_A2,popular
popularity,noun,B2,VOC_popularity_B2,popularity
popularize,verb,B2,VOC_popularizepopularise_B2,popularize/popularise
population,noun,A2,VOC_population_A2,population
porch,noun,B2,VOC_porch_B2,porch
pork,noun,B1,VOC_pork_B1,pork
port,noun,B1,VOC_port_B1,port
portion,noun,B2,VOC_portion_B2,portion
portrait,noun,A2,VOC_portrait_A2,portrait
pose,noun,B2,VOC_pose_B2,pose
posh,adjective,B2,VOC_posh_B2,posh
position,noun,A2,VOC_position_A2,position
positive,adjective,B1,VOC_positive_B1,positive
positively,adverb,B1,VOC_positively_B1,positively
possess,verb,B1,VOC_possess_B1,possess
possessed,adjective,B2,VOC_possessed_B2,possessed
possession,noun,B1,VOC_possession_B1,possession
possessive,adjective,B1,VOC_possessive_B1,possessive
possibility,noun,B1,VOC_possibility_B1,possibility
possible,adjective,A2,VOC_possible_A2,possible
possibly,adverb,A2,VOC_possibly_A2,possibly
post,noun,A1,VOC_post_A1,post
post,verb,A2,VOC_post_A2,post
post office,noun,A2,VOC_postoffice_A2,post office
postal,adjective,B2,VOC_postal_B2,postal
postcard,noun,B1,VOC_postcard_B1,postcard
poster,noun,A1,VOC_poster_A1,poster
postman,noun,B1,VOC_postman_B1,postman
postpone,verb,B2,VOC_postpone_B2,postpone
pot,noun,B1,VOC_pot_B1,pot
potato,noun,A1,VOC_potato_A1,potato
potent,adjective,B2,VOC_potent_B2,potent
potential,adjective,B2,VOC_potential_B2,potential
potential,noun,B1,VOC_potential_B1,potential
potentially,adverb,B2,VOC_potentially_B2,potentially
pottery,noun,B1,VOC_pottery_B1,pottery
pound,noun,B1,VOC_pound_B1,pound
pound,verb,B2,VOC_pound_B2,pound
pour,verb,A2,VOC_pour_A2,pour
poverty,noun,B1,VOC_poverty_B1,poverty
powder,noun,B1,VOC_powder_B1,powder
powder,verb,B2,VOC_powder_B2,powder
power,noun,A2,VOC_power_A2,power
powerful,adjective,A2,VOC_powerful_A2,powerful
powerfully,adverb,B2,VOC_powerfully_B2,powerfully
practical,adjective,B1,VOC_practical_B1,practical
practicality,noun,B2,VOC_practicality_B2,practicality
practically,adverb,B2,VOC_practically_B2,practically
practice,noun,A1,VOC_practice_A1,practice
practice,verb,A1,VOC_practicepractise_A1,practice/practise
praise,noun,B1,VOC_praise_B1,praise
praise,verb,B2,VOC_praise_B2,praise
prance,noun,B2,VOC_prance_B2,prance
prawn,noun,B2,VOC_prawn_B2,prawn
pray,verb,A1,VOC_pray_A1,pray
prayer,noun,B1,VOC_prayer_B1,prayer
precede,verb,B2,VOC_precede_B2,precede
precious,adjective,B1,VOC_precious_B1,precious
precise,adjective,A2,VOC_precise_A2,precise
precisely,adverb,B2,VOC_precisely_B2,precisely
predicament,noun,B2,VOC_predicament_B2,predicament
predicate,verb,B2,VOC_predicate_B2,predicate
predicative,adjective,B2,VOC_predicative_B2,predicative
predict,verb,A2,VOC_predict_A2,predict
predictable,adjective,B2,VOC_predictable_B2,predictable
prediction,noun,A2,VOC_prediction_A2,prediction
predictive,adjective,B2,VOC_predictive_B2,predictive
predictor,noun,B2,VOC_predictor_B2,predictor
prefect,noun,B2,VOC_prefect_B2,prefect
prefer,verb,A2,VOC_prefer_A2,prefer
preferable,adjective,B2,VOC_preferable_B2,preferable
preferably,adverb,B2,VOC_preferably_B2,preferably
preference,noun,B1,VOC_preference_B1,preference
prefix,noun,B1,VOC_prefix_B1,prefix
pregnant,adjective,B1,VOC_pregnant_B1,pregnant
prehistoric,adjective,B2,VOC_prehistoric_B2,prehistoric
prehuman,noun,B2,VOC_prehuman_B2,prehuman
preindustrial,adjective,B2,VOC_preindustrial_B2,preindustrial
prejudge,verb,B2,VOC_prejudge_B2,prejudge
prejudice,noun,B1,VOC_prejudice_B1,prejudice
preliminary,adjective,B2,VOC_preliminary_B2,preliminary
preoccupy,verb,B2,VOC_preoccupy_B2,preoccupy
preparation,noun,B1,VOC_preparation_B1,preparation
prepare,verb,A2,VOC_prepare_A2,prepare
prepared,adjective,B1,VOC_prepared_B1,prepared
preposition,noun,B1,VOC_preposition_B1,preposition
preschool,adjective,B1,VOC_preschool_B1,preschool
prescribe,verb,B2,VOC_prescribe_B2,prescribe
prescription,noun,B1,VOC_prescription_B1,prescription
presence,noun,B1,VOC_presence_B1,presence
